wk_end,CountyName,res_county,People,IPeople,amt_benefits
2017-03-25,Toole,101,20,5,5179
2017-03-25,Treasure,103,,,
2017-03-25,Valley,105,47,,13068
2017-03-25,Wheatland,107,12,,3504
2017-03-25,Wibaux,109,,,
2017-03-25,Yellowstone,111,1109,123,312990
2017-04-01,Beaverhead,001,42,4,11128
2017-04-01,Big Horn,003,398,15,107614
2017-04-01,Blaine,005,14,,4250
2017-04-01,Broadwater,007,37,4,10993
2017-04-01,Carbon,009,59,10,16328
2017-04-01,Carter,011,3,,
2017-04-01,Cascade,013,501,55,120466
2017-04-01,Chouteau,015,16,,4772
2017-04-01,Custer,017,63,5,17491
2017-04-01,Daniels,019,,,
2017-04-01,Dawson,021,34,5,9320
2017-04-01,Deer Lodge,023,53,6,15826
2017-04-01,Fallon,025,9,,2352
2017-04-01,Fergus,027,92,6,28369
2017-04-01,Flathead,029,1253,122,332815
2017-04-01,Gallatin,031,582,90,149941
2017-04-01,Garfield,033,3,,
2017-04-01,Glacier,035,134,13,34611
2017-04-01,Golden Valley,037,5,,1688
2017-04-01,Granite,039,32,4,9605
2017-04-01,Hill,041,87,6,22099
2017-04-01,Jefferson,043,91,6,27876
2017-04-01,Judith Basin,045,10,,3650
2017-04-01,Lake,047,172,23,39729
2017-04-01,Lewis and Clark,049,429,50,112621
2017-04-01,Liberty,051,5,,
2017-04-01,Lincoln,053,298,20,87656
2017-04-01,McCone,055,0,0,0
2017-04-01,Madison,057,50,4,14039
2017-04-01,Meagher,059,11,,2819
2017-04-01,Mineral,061,48,13,11091
2017-04-01,Missoula,063,861,83,213639
2017-04-01,Musselshell,065,26,,8916
2017-04-01,Park,067,113,8,32765
2017-04-01,Petroleum,069,,,
2017-04-01,Phillips,071,27,,8479
2017-04-01,Pondera,073,33,,10019
2017-04-01,Powder River,075,4,,1277
2017-04-01,Powell,077,55,5,15378
2017-04-01,Prairie,079,5,,1064
2017-04-01,Ravalli,081,297,30,80902
2017-04-01,Richland,083,95,33,22812
2017-04-01,Roosevelt,085,57,3,15505
2017-04-01,Rosebud,087,52,4,15141
2017-04-01,Sanders,089,127,13,40399
2017-04-01,Sheridan,091,12,4,1569
2017-04-01,Silver Bow,093,257,30,65222
2017-04-01,Stillwater,095,50,6,13576
2017-04-01,Sweet Grass,097,13,,3237
2017-04-01,Teton,099,39,4,10166
2017-04-01,Toole,101,15,3,4159
2017-04-01,Treasure,103,,,
2017-04-01,Valley,105,47,8,12300
2017-04-01,Wheatland,107,10,,2664
2017-04-01,Wibaux,109,,,
2017-04-01,Yellowstone,111,1092,128,301855
2017-04-08,Beaverhead,001,38,7,9372
2017-04-08,Big Horn,003,384,18,102112
2017-04-08,Blaine,005,11,,3945
2017-04-08,Broadwater,007,30,,9145
2017-04-08,Carbon,009,51,7,13122
2017-04-08,Carter,011,3,,
2017-04-08,Cascade,013,459,77,99841
2017-04-08,Chouteau,015,12,3,2974
2017-04-08,Custer,017,50,4,12591
2017-04-08,Daniels,019,0,0,0
2017-04-08,Dawson,021,38,8,10043
2017-04-08,Deer Lodge,023,38,4,11731
2017-04-08,Fallon,025,8,,2292
2017-04-08,Fergus,027,84,3,21717
2017-04-08,Flathead,029,1109,138,273378
2017-04-08,Gallatin,031,552,124,125956
2017-04-08,Garfield,033,,,
2017-04-08,Glacier,035,119,12,29953
2017-04-08,Golden Valley,037,6,,2062
2017-04-08,Granite,039,24,,6037
2017-04-08,Hill,041,94,16,18616
2017-04-08,Jefferson,043,84,9,25196
2017-04-08,Judith Basin,045,6,,
2017-04-08,Lake,047,157,16,33749
2017-04-08,Lewis and Clark,049,361,52,84839
2017-04-08,Liberty,051,5,,
2017-04-08,Lincoln,053,268,17,75801
2017-04-08,McCone,055,,,
2017-04-08,Madison,057,33,,9754
2017-04-08,Meagher,059,11,5,1684
2017-04-08,Mineral,061,44,3,13687
2017-04-08,Missoula,063,735,94,170142
2017-04-08,Musselshell,065,23,,6850
2017-04-08,Park,067,112,16,26385
2017-04-08,Petroleum,069,,,
2017-04-08,Phillips,071,16,,3973
2017-04-08,Pondera,073,24,,7491
2017-04-08,Powder River,075,6,3,917
2017-04-08,Powell,077,45,5,11461
2017-04-08,Prairie,079,6,,1019
2017-04-08,Ravalli,081,283,58,59931
2017-04-08,Richland,083,88,17,21349
2017-04-08,Roosevelt,085,47,3,11242
2017-04-08,Rosebud,087,44,7,10437
2017-04-08,Sanders,089,100,12,30045
2017-04-08,Sheridan,091,7,,
2017-04-08,Silver Bow,093,252,33,58326
2017-04-08,Stillwater,095,41,7,9873
2017-04-08,Sweet Grass,097,12,3,3026
2017-04-08,Teton,099,35,7,7945
2017-04-08,Toole,101,15,4,2790
2017-04-08,Treasure,103,,,
2017-04-08,Valley,105,40,5,9991
2017-04-08,Wheatland,107,7,,2307
2017-04-08,Wibaux,109,,,
2017-04-08,Yellowstone,111,970,144,245667
2017-04-15,Beaverhead,001,33,,8762
2017-04-15,Big Horn,003,371,13,100271
2017-04-15,Blaine,005,12,,3452
2017-04-15,Broadwater,007,23,,6270
2017-04-15,Carbon,009,45,4,11567
2017-04-15,Carter,011,,,
2017-04-15,Cascade,013,443,78,102283
2017-04-15,Chouteau,015,12,3,3089
2017-04-15,Custer,017,34,5,9042
2017-04-15,Daniels,019,0,0,0
2017-04-15,Dawson,021,30,,8876
2017-04-15,Deer Lodge,023,40,5,10487
2017-04-15,Fallon,025,6,,2308
2017-04-15,Fergus,027,72,11,19606
2017-04-15,Flathead,029,993,137,244426
2017-04-15,Gallatin,031,583,148,130649
2017-04-15,Garfield,033,,,
2017-04-15,Glacier,035,121,8,30863
2017-04-15,Golden Valley,037,6,,1404
2017-04-15,Granite,039,26,,7224
2017-04-15,Hill,041,75,8,16687
2017-04-15,Jefferson,043,76,5,24032
2017-04-15,Judith Basin,045,6,,
2017-04-15,Lake,047,150,21,33025
2017-04-15,Lewis and Clark,049,311,33,81443
2017-04-15,Liberty,051,5,,979
2017-04-15,Lincoln,053,218,20,62498
2017-04-15,McCone,055,,,
2017-04-15,Madison,057,37,5,9659
2017-04-15,Meagher,059,10,,1515
2017-04-15,Mineral,061,28,,8019
2017-04-15,Missoula,063,693,107,162721
2017-04-15,Musselshell,065,19,,5062
2017-04-15,Park,067,98,9,25962
2017-04-15,Petroleum,069,0,0,0
2017-04-15,Phillips,071,18,,5437
2017-04-15,Pondera,073,19,,5458
2017-04-15,Powder River,075,3,,820
2017-04-15,Powell,077,41,4,11317
2017-04-15,Prairie,079,5,,1064
2017-04-15,Ravalli,081,251,33,56404
2017-04-15,Richland,083,79,11,23249
2017-04-15,Roosevelt,085,41,3,8862
2017-04-15,Rosebud,087,42,6,10531
2017-04-15,Sanders,089,87,5,27238
2017-04-15,Sheridan,091,5,,774
2017-04-15,Silver Bow,093,219,24,54873
2017-04-15,Stillwater,095,33,,8545
2017-04-15,Sweet Grass,097,8,,2157
2017-04-15,Teton,099,32,3,7428
2017-04-15,Toole,101,17,,3596
2017-04-15,Treasure,103,0,0,0
2017-04-15,Valley,105,33,4,7431
2017-04-15,Wheatland,107,6,,1289
2017-04-15,Wibaux,109,,,
2017-04-15,Yellowstone,111,907,116,228027
2017-04-22,Beaverhead,001,29,,8317
2017-04-22,Big Horn,003,376,12,99912
2017-04-22,Blaine,005,10,,2235
2017-04-22,Broadwater,007,25,3,7922
2017-04-22,Carbon,009,48,10,10399
2017-04-22,Carter,011,3,,
2017-04-22,Cascade,013,431,68,95586
2017-04-22,Chouteau,015,8,,2350
2017-04-22,Custer,017,35,,8286
2017-04-22,Daniels,019,0,0,0
2017-04-22,Dawson,021,22,,6865
2017-04-22,Deer Lodge,023,36,5,9521
2017-04-22,Fallon,025,7,,1756
2017-04-22,Fergus,027,48,9,10392
2017-04-22,Flathead,029,888,92,220515
2017-04-22,Gallatin,031,745,286,161955
2017-04-22,Garfield,033,4,,
2017-04-22,Glacier,035,105,11,24078
2017-04-22,Golden Valley,037,4,,
2017-04-22,Granite,039,18,,5463
2017-04-22,Hill,041,84,14,15688
2017-04-22,Jefferson,043,69,5,21229
2017-04-22,Judith Basin,045,3,,
2017-04-22,Lake,047,128,20,27391
2017-04-22,Lewis and Clark,049,283,38,70517
2017-04-22,Liberty,051,5,,
2017-04-22,Lincoln,053,205,19,60304
2017-04-22,McCone,055,,,
2017-04-22,Madison,057,29,,9162
2017-04-22,Meagher,059,12,,1555
2017-04-22,Mineral,061,25,,7203
2017-04-22,Missoula,063,625,74,153401
2017-04-22,Musselshell,065,19,3,4119
2017-04-22,Park,067,79,8,20185
2017-04-22,Petroleum,069,0,0,0
2017-04-22,Phillips,071,15,,4724
2017-04-22,Pondera,073,22,4,5057
2017-04-22,Powder River,075,,,
2017-04-22,Powell,077,35,,9945
2017-04-22,Prairie,079,5,,1056
2017-04-22,Ravalli,081,249,29,60993
2017-04-22,Richland,083,88,16,26349
2017-04-22,Roosevelt,085,39,3,10760
2017-04-22,Rosebud,087,33,,9206
2017-04-22,Sanders,089,80,13,21958
2017-04-22,Sheridan,091,5,,
2017-04-22,Silver Bow,093,195,22,44826
2017-04-22,Stillwater,095,33,6,10656
2017-04-22,Sweet Grass,097,6,,1329
2017-04-22,Teton,099,25,,6202
2017-04-22,Toole,101,16,4,2928
2017-04-22,Treasure,103,0,0,0
2017-04-22,Valley,105,22,3,5077
2017-04-22,Wheatland,107,5,,1365
2017-04-22,Wibaux,109,,,
2017-04-22,Yellowstone,111,806,103,199061
2017-04-29,Beaverhead,001,33,5,8720
2017-04-29,Big Horn,003,370,13,98616
2017-04-29,Blaine,005,5,,
2017-04-29,Broadwater,007,21,,7331
2017-04-29,Carbon,009,58,14,11777
2017-04-29,Carter,011,,,
2017-04-29,Cascade,013,423,86,90357
2017-04-29,Chouteau,015,10,3,1895
2017-04-29,Custer,017,24,3,6469
2017-04-29,Daniels,019,0,0,0
2017-04-29,Dawson,021,20,,4395
2017-04-29,Deer Lodge,023,30,4,7730
2017-04-29,Fallon,025,8,3,2256
2017-04-29,Fergus,027,51,6,11421
2017-04-29,Flathead,029,868,90,216563
2017-04-29,Gallatin,031,787,167,198900
2017-04-29,Garfield,033,4,,
2017-04-29,Glacier,035,93,13,22282
2017-04-29,Golden Valley,037,6,,1954
2017-04-29,Granite,039,18,,5956
2017-04-29,Hill,041,61,8,12238
2017-04-29,Jefferson,043,57,6,15222
2017-04-29,Judith Basin,045,5,,
2017-04-29,Lake,047,120,20,27561
2017-04-29,Lewis and Clark,049,282,37,72075
2017-04-29,Liberty,051,5,,1163
2017-04-29,Lincoln,053,182,17,51343
2017-04-29,McCone,055,0,0,0
2017-04-29,Madison,057,28,5,5913
2017-04-29,Meagher,059,9,,1530
2017-04-29,Mineral,061,25,,7089
2017-04-29,Missoula,063,589,54,143660
2017-04-29,Musselshell,065,17,4,5077
2017-04-29,Park,067,88,9,24409
2017-04-29,Petroleum,069,0,0,0
2017-04-29,Phillips,071,9,,2817
2017-04-29,Pondera,073,18,4,4191
2017-04-29,Powder River,075,,,
2017-04-29,Powell,077,28,,8853
2017-04-29,Prairie,079,4,,451
2017-04-29,Ravalli,081,243,28,61130
2017-04-29,Richland,083,78,13,21408
2017-04-29,Roosevelt,085,40,6,10207
2017-04-29,Rosebud,087,31,5,8583
2017-04-29,Sanders,089,71,8,20289
2017-04-29,Sheridan,091,,,
2017-04-29,Silver Bow,093,187,26,43408
2017-04-29,Stillwater,095,42,11,10209
2017-04-29,Sweet Grass,097,6,,1533
2017-04-29,Teton,099,23,,5308
2017-04-29,Toole,101,16,,4179
2017-04-29,Treasure,103,0,0,0
2017-04-29,Valley,105,25,,6101
2017-04-29,Wheatland,107,8,4,1621
2017-04-29,Wibaux,109,,,
2017-04-29,Yellowstone,111,820,125,212673
2017-05-06,Beaverhead,001,24,3,6754
2017-05-06,Big Horn,003,355,16,95331
2017-05-06,Blaine,005,5,,
2017-05-06,Broadwater,007,19,5,5291
2017-05-06,Carbon,009,46,5,9481
2017-05-06,Carter,011,3,,
2017-05-06,Cascade,013,380,66,78726
2017-05-06,Chouteau,015,4,,
2017-05-06,Custer,017,19,,4833
2017-05-06,Daniels,019,0,0,0
2017-05-06,Dawson,021,22,3,4945
2017-05-06,Deer Lodge,023,32,8,7160
2017-05-06,Fallon,025,5,,1388
2017-05-06,Fergus,027,41,5,8916
2017-05-06,Flathead,029,681,80,168482
2017-05-06,Gallatin,031,662,89,171892
2017-05-06,Garfield,033,0,0,0
2017-05-06,Glacier,035,96,19,21763
2017-05-06,Golden Valley,037,3,,
2017-05-06,Granite,039,15,3,4756
2017-05-06,Hill,041,61,10,12329
2017-05-06,Jefferson,043,56,9,17338
2017-05-06,Judith Basin,045,5,,
2017-05-06,Lake,047,102,14,21096
2017-05-06,Lewis and Clark,049,241,30,62125
2017-05-06,Liberty,051,4,,904
2017-05-06,Lincoln,053,158,10,43434
2017-05-06,McCone,055,,,
2017-05-06,Madison,057,23,,5361
2017-05-06,Meagher,059,10,,1722
2017-05-06,Mineral,061,17,,4845
2017-05-06,Missoula,063,517,66,128488
2017-05-06,Musselshell,065,13,,3127
2017-05-06,Park,067,58,7,14669
2017-05-06,Petroleum,069,0,0,0
2017-05-06,Phillips,071,8,,3004
2017-05-06,Pondera,073,14,,2322
2017-05-06,Powder River,075,,,
2017-05-06,Powell,077,28,,9226
2017-05-06,Prairie,079,4,,878
2017-05-06,Ravalli,081,214,24,53188
2017-05-06,Richland,083,74,5,21834
2017-05-06,Roosevelt,085,38,3,9156
2017-05-06,Rosebud,087,30,,7340
2017-05-06,Sanders,089,54,5,15117
2017-05-06,Sheridan,091,5,,
2017-05-06,Silver Bow,093,177,41,35280
2017-05-06,Stillwater,095,31,6,9404
2017-05-06,Sweet Grass,097,5,,1533
2017-05-06,Teton,099,16,,4208
2017-05-06,Toole,101,14,,3436
2017-05-06,Treasure,103,0,0,0
2017-05-06,Valley,105,23,5,5061
2017-05-06,Wheatland,107,4,,965
2017-05-06,Wibaux,109,,,
2017-05-06,Yellowstone,111,706,134,174197
2017-05-13,Beaverhead,001,23,,5382
2017-05-13,Big Horn,003,335,12,88154
2017-05-13,Blaine,005,6,,
2017-05-13,Broadwater,007,15,,3356
2017-05-13,Carbon,009,40,6,8173
2017-05-13,Carter,011,,,
2017-05-13,Cascade,013,325,43,66380
2017-05-13,Chouteau,015,5,,958
2017-05-13,Custer,017,21,7,4278
2017-05-13,Daniels,019,0,0,0
2017-05-13,Dawson,021,19,5,2856
2017-05-13,Deer Lodge,023,32,11,5478
2017-05-13,Fallon,025,4,,1973
2017-05-13,Fergus,027,28,,4246
2017-05-13,Flathead,029,595,63,147179
2017-05-13,Gallatin,031,612,61,164179
2017-05-13,Garfield,033,0,0,0
2017-05-13,Glacier,035,89,18,19256
2017-05-13,Golden Valley,037,,,
2017-05-13,Granite,039,12,,3874
2017-05-13,Hill,041,66,10,11444
2017-05-13,Jefferson,043,49,8,14280
2017-05-13,Judith Basin,045,5,,
2017-05-13,Lake,047,99,17,21305
2017-05-13,Lewis and Clark,049,242,44,59951
2017-05-13,Liberty,051,3,,
2017-05-13,Lincoln,053,137,10,38350
2017-05-13,McCone,055,0,0,0
2017-05-13,Madison,057,20,3,4755
2017-05-13,Meagher,059,5,,1179
2017-05-13,Mineral,061,14,3,3382
2017-05-13,Missoula,063,482,66,115147
2017-05-13,Musselshell,065,13,,3809
2017-05-13,Park,067,55,10,12970
2017-05-13,Petroleum,069,0,0,0
2017-05-13,Phillips,071,6,,1452
2017-05-13,Pondera,073,10,,1777
2017-05-13,Powder River,075,0,0,0
2017-05-13,Powell,077,23,4,7471
2017-05-13,Prairie,079,5,,
2017-05-13,Ravalli,081,216,30,54613
2017-05-13,Richland,083,75,12,20550
2017-05-13,Roosevelt,085,29,3,6917
2017-05-13,Rosebud,087,26,5,5905
2017-05-13,Sanders,089,54,6,11483
2017-05-13,Sheridan,091,3,,
2017-05-13,Silver Bow,093,158,16,35717
2017-05-13,Stillwater,095,33,5,9534
2017-05-13,Sweet Grass,097,5,,1143
2017-05-13,Teton,099,14,,4081
2017-05-13,Toole,101,15,3,3302
2017-05-13,Treasure,103,0,0,0
2017-05-13,Valley,105,22,3,4409
2017-05-13,Wheatland,107,4,,339
2017-05-13,Wibaux,109,,,
2017-05-13,Yellowstone,111,654,115,165179
2017-05-20,Beaverhead,001,19,5,3691
2017-05-20,Big Horn,003,350,24,90505
2017-05-20,Blaine,005,8,3,
2017-05-20,Broadwater,007,20,5,4099
2017-05-20,Carbon,009,39,,9081
2017-05-20,Carter,011,,,
2017-05-20,Cascade,013,365,72,78873
2017-05-20,Chouteau,015,5,,
2017-05-20,Custer,017,28,10,4681
2017-05-20,Daniels,019,0,0,0
2017-05-20,Dawson,021,21,9,3808
2017-05-20,Deer Lodge,023,33,10,7311
2017-05-20,Fallon,025,7,,2353
2017-05-20,Fergus,027,35,9,6394
2017-05-20,Flathead,029,554,69,134959
2017-05-20,Gallatin,031,610,62,171694
2017-05-20,Garfield,033,,,
2017-05-20,Glacier,035,105,25,22106
2017-05-20,Golden Valley,037,,,
2017-05-20,Granite,039,11,,3269
2017-05-20,Hill,041,65,13,11575
2017-05-20,Jefferson,043,52,9,15489
2017-05-20,Judith Basin,045,6,,1366
2017-05-20,Lake,047,98,11,20272
2017-05-20,Lewis and Clark,049,252,50,60639
2017-05-20,Liberty,051,3,,
2017-05-20,Lincoln,053,130,10,35423
2017-05-20,McCone,055,0,0,0
2017-05-20,Madison,057,17,,3405
2017-05-20,Meagher,059,7,,1863
2017-05-20,Mineral,061,18,,4882
2017-05-20,Missoula,063,480,63,116122
2017-05-20,Musselshell,065,13,,3414
2017-05-20,Park,067,53,3,12780
2017-05-20,Petroleum,069,0,0,0
2017-05-20,Phillips,071,9,5,
2017-05-20,Pondera,073,22,8,3435
2017-05-20,Powder River,075,0,0,0
2017-05-20,Powell,077,28,6,7404
2017-05-20,Prairie,079,4,,
2017-05-20,Ravalli,081,194,18,49643
2017-05-20,Richland,083,73,9,20355
2017-05-20,Roosevelt,085,57,23,9672
2017-05-20,Rosebud,087,30,9,5331
2017-05-20,Sanders,089,47,3,12652
2017-05-20,Sheridan,091,3,,555
2017-05-20,Silver Bow,093,169,39,35195
2017-05-20,Stillwater,095,33,4,10143
2017-05-20,Sweet Grass,097,5,,1533
2017-05-20,Teton,099,14,3,2997
2017-05-20,Toole,101,13,,3003
2017-05-20,Treasure,103,,,
2017-05-20,Valley,105,16,,2558
2017-05-20,Wheatland,107,9,3,1480
2017-05-20,Wibaux,109,,,
2017-05-20,Yellowstone,111,694,145,162248
2017-05-27,Beaverhead,001,13,,3436
2017-05-27,Big Horn,003,346,16,89424
2017-05-27,Blaine,005,5,,
2017-05-27,Broadwater,007,19,5,4206
2017-05-27,Carbon,009,32,3,8235
2017-05-27,Carter,011,,,
2017-05-27,Cascade,013,337,63,68104
2017-05-27,Chouteau,015,4,,1090
2017-05-27,Custer,017,35,9,6042
2017-05-27,Daniels,019,0,0,0
2017-05-27,Dawson,021,20,,4247
2017-05-27,Deer Lodge,023,36,10,7011
2017-05-27,Fallon,025,3,,
2017-05-27,Fergus,027,37,11,5757
2017-05-27,Flathead,029,513,92,120274
2017-05-27,Gallatin,031,530,61,152239
2017-05-27,Garfield,033,,,
2017-05-27,Glacier,035,93,12,20431
2017-05-27,Golden Valley,037,,,
2017-05-27,Granite,039,10,,2727
2017-05-27,Hill,041,75,22,11015
2017-05-27,Jefferson,043,49,10,13564
2017-05-27,Judith Basin,045,5,,
2017-05-27,Lake,047,86,14,17077
2017-05-27,Lewis and Clark,049,279,60,64731
2017-05-27,Liberty,051,,,
2017-05-27,Lincoln,053,121,17,29283
2017-05-27,McCone,055,0,0,0
2017-05-27,Madison,057,14,4,2402
2017-05-27,Meagher,059,7,,1278
2017-05-27,Mineral,061,11,,3636
2017-05-27,Missoula,063,439,75,106084
2017-05-27,Musselshell,065,25,14,3715
2017-05-27,Park,067,38,4,8406
2017-05-27,Petroleum,069,0,0,0
2017-05-27,Phillips,071,8,3,
2017-05-27,Pondera,073,14,4,1905
2017-05-27,Powder River,075,0,0,0
2017-05-27,Powell,077,21,,6401
2017-05-27,Prairie,079,4,,878
2017-05-27,Ravalli,081,183,19,44561
2017-05-27,Richland,083,63,4,18029
2017-05-27,Roosevelt,085,47,6,8674
2017-05-27,Rosebud,087,29,6,6632
2017-05-27,Sanders,089,43,9,10189
2017-05-27,Sheridan,091,6,4,
2017-05-27,Silver Bow,093,194,51,32870
2017-05-27,Stillwater,095,32,10,6750
2017-05-27,Sweet Grass,097,5,,1532
2017-05-27,Teton,099,12,,2055
2017-05-27,Toole,101,11,,2611
2017-05-27,Treasure,103,0,0,0
2017-05-27,Valley,105,16,5,3161
2017-05-27,Wheatland,107,9,5,422
2017-05-27,Wibaux,109,,,
2017-05-27,Yellowstone,111,741,190,172798
2017-06-03,Beaverhead,001,16,,4385
2017-06-03,Big Horn,003,332,24,81870
2017-06-03,Blaine,005,7,,
2017-06-03,Broadwater,007,18,5,3940
2017-06-03,Carbon,009,38,9,8649
2017-06-03,Carter,011,,,
2017-06-03,Cascade,013,354,61,71103
2017-06-03,Chouteau,015,8,4,1031
2017-06-03,Custer,017,30,5,6187
2017-06-03,Daniels,019,0,0,0
2017-06-03,Dawson,021,15,3,2932
2017-06-03,Deer Lodge,023,30,7,5971
2017-06-03,Fallon,025,5,,1463
2017-06-03,Fergus,027,47,14,8671
2017-06-03,Flathead,029,449,59,106520
2017-06-03,Gallatin,031,467,55,131774
2017-06-03,Garfield,033,,,
2017-06-03,Glacier,035,101,28,16303
2017-06-03,Golden Valley,037,4,3,
2017-06-03,Granite,039,11,,2595
2017-06-03,Hill,041,73,13,11277
2017-06-03,Jefferson,043,55,11,16880
2017-06-03,Judith Basin,045,4,,409
2017-06-03,Lake,047,92,25,18904
2017-06-03,Lewis and Clark,049,249,45,58715
2017-06-03,Liberty,051,,,
2017-06-03,Lincoln,053,98,13,21437
2017-06-03,McCone,055,,,
2017-06-03,Madison,057,14,3,2755
2017-06-03,Meagher,059,7,,1057
2017-06-03,Mineral,061,9,,1753
2017-06-03,Missoula,063,465,90,109824
2017-06-03,Musselshell,065,24,6,4585
2017-06-03,Park,067,37,6,9518
2017-06-03,Petroleum,069,0,0,0
2017-06-03,Phillips,071,6,,
2017-06-03,Pondera,073,17,4,1865
2017-06-03,Powder River,075,0,0,0
2017-06-03,Powell,077,17,,5869
2017-06-03,Prairie,079,4,,1304
2017-06-03,Ravalli,081,175,35,40294
2017-06-03,Richland,083,57,4,15619
2017-06-03,Roosevelt,085,48,11,8043
2017-06-03,Rosebud,087,30,9,5506
2017-06-03,Sanders,089,39,9,6863
2017-06-03,Sheridan,091,4,,
2017-06-03,Silver Bow,093,191,39,33222
2017-06-03,Stillwater,095,35,9,8377
2017-06-03,Sweet Grass,097,4,,1032
2017-06-03,Teton,099,14,3,2283
2017-06-03,Toole,101,11,,2166
2017-06-03,Treasure,103,0,0,0
2017-06-03,Valley,105,14,,2860
2017-06-03,Wheatland,107,10,,1913
2017-06-03,Wibaux,109,,,
2017-06-03,Yellowstone,111,773,183,178144
2017-06-10,Beaverhead,001,12,,3378
2017-06-10,Big Horn,003,343,16,86599
2017-06-10,Blaine,005,6,,
2017-06-10,Broadwater,007,17,3,3418
2017-06-10,Carbon,009,34,7,7179
2017-06-10,Carter,011,,,
2017-06-10,Cascade,013,373,99,68978
2017-06-10,Chouteau,015,12,5,2016
2017-06-10,Custer,017,28,6,5594
2017-06-10,Daniels,019,0,0,0
2017-06-10,Dawson,021,18,,3741
2017-06-10,Deer Lodge,023,37,11,7168
2017-06-10,Fallon,025,5,,1785
2017-06-10,Fergus,027,37,7,6718
2017-06-10,Flathead,029,417,70,92298
2017-06-10,Gallatin,031,391,60,102041
2017-06-10,Garfield,033,3,,
2017-06-10,Glacier,035,133,50,18580
2017-06-10,Golden Valley,037,5,,661
2017-06-10,Granite,039,10,,2683
2017-06-10,Hill,041,78,23,11395
2017-06-10,Jefferson,043,52,8,13716
2017-06-10,Judith Basin,045,0,0,0
2017-06-10,Lake,047,105,34,16823
2017-06-10,Lewis and Clark,049,270,79,53226
2017-06-10,Liberty,051,,,
2017-06-10,Lincoln,053,107,24,19793
2017-06-10,McCone,055,,,
2017-06-10,Madison,057,17,,3290
2017-06-10,Meagher,059,4,,
2017-06-10,Mineral,061,9,,2184
2017-06-10,Missoula,063,441,87,92590
2017-06-10,Musselshell,065,22,,6139
2017-06-10,Park,067,43,11,9170
2017-06-10,Petroleum,069,0,0,0
2017-06-10,Phillips,071,8,3,820
2017-06-10,Pondera,073,21,6,3359
2017-06-10,Powder River,075,0,0,0
2017-06-10,Powell,077,18,4,4033
2017-06-10,Prairie,079,,,
2017-06-10,Ravalli,081,166,32,38453
2017-06-10,Richland,083,59,9,15365
2017-06-10,Roosevelt,085,60,19,9081
2017-06-10,Rosebud,087,36,12,6776
2017-06-10,Sanders,089,46,17,8412
2017-06-10,Sheridan,091,6,4,
2017-06-10,Silver Bow,093,181,40,34411
2017-06-10,Stillwater,095,25,,7106
2017-06-10,Sweet Grass,097,7,3,1000
2017-06-10,Teton,099,12,,3086
2017-06-10,Toole,101,10,,2351
2017-06-10,Treasure,103,0,0,0
2017-06-10,Valley,105,19,6,2706
2017-06-10,Wheatland,107,10,,1356
2017-06-10,Wibaux,109,,,
2017-06-10,Yellowstone,111,835,221,185325
2017-06-17,Beaverhead,001,16,7,2947
2017-06-17,Big Horn,003,326,19,83592
2017-06-17,Blaine,005,5,,
2017-06-17,Broadwater,007,15,3,3514
2017-06-17,Carbon,009,33,3,9760
2017-06-17,Carter,011,,,
2017-06-17,Cascade,013,392,69,79710
2017-06-17,Chouteau,015,8,,2070
2017-06-17,Custer,017,28,3,6336
2017-06-17,Daniels,019,0,0,0
2017-06-17,Dawson,021,15,,2704
2017-06-17,Deer Lodge,023,53,20,9489
2017-06-17,Fallon,025,4,,
2017-06-17,Fergus,027,39,11,6978
2017-06-17,Flathead,029,443,101,89474
2017-06-17,Gallatin,031,337,52,82470
2017-06-17,Garfield,033,,,
2017-06-17,Glacier,035,143,23,31305
2017-06-17,Golden Valley,037,4,,
2017-06-17,Granite,039,9,,2337
2017-06-17,Hill,041,76,8,15374
2017-06-17,Jefferson,043,65,15,15186
2017-06-17,Judith Basin,045,6,,1596
2017-06-17,Lake,047,118,39,19774
2017-06-17,Lewis and Clark,049,304,79,62380
2017-06-17,Liberty,051,,,
2017-06-17,Lincoln,053,125,41,21606
2017-06-17,McCone,055,,,
2017-06-17,Madison,057,18,4,3280
2017-06-17,Meagher,059,9,,1966
2017-06-17,Mineral,061,10,,1564
2017-06-17,Missoula,063,453,74,98135
2017-06-17,Musselshell,065,20,,5277
2017-06-17,Park,067,39,7,8327
2017-06-17,Petroleum,069,0,0,0
2017-06-17,Phillips,071,9,,1043
2017-06-17,Pondera,073,22,5,2651
2017-06-17,Powder River,075,0,0,0
2017-06-17,Powell,077,24,9,5772
2017-06-17,Prairie,079,,,
2017-06-17,Ravalli,081,170,32,37610
2017-06-17,Richland,083,52,7,11801
2017-06-17,Roosevelt,085,57,8,11768
2017-06-17,Rosebud,087,49,20,8610
2017-06-17,Sanders,089,44,12,9036
2017-06-17,Sheridan,091,6,,1116
